index,Player ID,Inducted into HOF,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Weight,Height,Batting Hand,Throwing Hand,MLB Debut,Final MLB Game,Award Name,All Star Games Played
38348,piersji01,N,1734.0,5890.0,811.0,1604.0,256.0,52.0,104.0,591.0,115.0,57.0,524.0,583.0,23.0,25.0,104.0,48.0,161.0,175.0,72.0,R,R,1950-09-07,1967-05-01,Gold Glove,2.0
38343,pierrju01,N,1994.0,7525.0,1075.0,2217.0,255.0,94.0,18.0,517.0,614.0,203.0,464.0,479.0,8.0,102.0,167.0,20.0,92.0,180.0,70.0,L,L,2000-08-07,2013-09-29,None,0
38319,pickeol01,N,886.0,3352.0,500.0,910.0,96.0,39.0,9.0,287.0,194.0,0.0,287.0,339.0,0.0,25.0,80.0,0.0,0.0,170.0,71.0,L,R,1896-08-09,1908-10-08,None,0
22835,piazzmi01,N,1912.0,6911.0,1048.0,2127.0,344.0,8.0,427.0,1335.0,17.0,20.0,759.0,1113.0,146.0,30.0,0.0,45.0,229.0,200.0,75.0,R,R,1992-09-01,2007-09-30,TSN All-Star,11.0
21645,phillto02,N,2161.0,7617.0,1300.0,2023.0,360.0,50.0,160.0,819.0,177.0,114.0,1319.0,1499.0,44.0,42.0,69.0,63.0,127.0,175.0,70.0,B,R,1982-05-10,1999-08-15,None,0
38280,phillda01,N,1904.0,6296.0,789.0,1700.0,276.0,72.0,84.0,729.0,101.0,63.0,594.0,551.0,14.0,17.0,71.0,22.0,190.0,188.0,72.0,B,R,1941-09-06,1962-08-06,None,0
38279,phillbu02,N,1062.0,3278.0,348.0,835.0,135.0,8.0,62.0,356.0,25.0,11.0,182.0,314.0,24.0,31.0,38.0,35.0,81.0,180.0,69.0,R,R,1955-04-12,1964-09-18,None,0
38276,phillbr01,N,1902.0,7378.0,1005.0,2029.0,368.0,35.0,211.0,951.0,209.0,84.0,420.0,1092.0,34.0,92.0,39.0,62.0,224.0,211.0,72.0,R,R,2002-09-13,2018-09-30,Gold Glove,3.0
38270,phillbi01,N,1038.0,4255.0,562.0,1130.0,214.0,98.0,17.0,534.0,39.0,0.0,178.0,295.0,0.0,25.0,0.0,0.0,0.0,202.0,72.0,R,R,1879-05-01,1888-10-14,None,0
38244,pfefffr01,N,1671.0,6560.0,1096.0,1680.0,231.0,120.0,94.0,1021.0,383.0,0.0,527.0,503.0,0.0,21.0,20.0,0.0,0.0,184.0,70.0,R,R,1882-05-01,1897-06-14,None,0
38228,pettiga01,N,1183.0,3629.0,568.0,855.0,109.0,49.0,21.0,259.0,354.0,104.0,521.0,958.0,3.0,9.0,65.0,13.0,55.0,165.0,73.0,B,R,1982-09-13,1992-09-10,Gold Glove,0
16827,petrori01,N,1553.0,5390.0,653.0,1352.0,237.0,22.0,210.0,773.0,10.0,22.0,661.0,926.0,61.0,26.0,36.0,57.0,127.0,175.0,72.0,R,R,1963-09-21,1976-09-14,TSN All-Star,2.0
12061,peskyjo01,N,1270.0,4745.0,867.0,1455.0,226.0,50.0,17.0,404.0,53.0,49.0,662.0,218.0,0.0,25.0,83.0,1.0,82.0,168.0,69.0,L,R,1942-04-14,1954-09-24,TSN All-Star,1.0
38162,perryge01,N,1193.0,3144.0,383.0,832.0,150.0,11.0,59.0,396.0,142.0,75.0,328.0,374.0,34.0,11.0,7.0,37.0,91.0,180.0,71.0,L,R,1983-08-11,1995-08-24,None,1.0
11471,perkicy01,N,1171.0,3604.0,329.0,933.0,175.0,35.0,30.0,409.0,18.0,34.0,301.0,221.0,0.0,15.0,95.0,0.0,0.0,158.0,70.0,R,R,1915-09-25,1934-09-30,Baseball Magazine All-Star,0
18010,perezto01,N,2777.0,9778.0,1272.0,2732.0,505.0,79.0,379.0,1652.0,49.0,33.0,925.0,1867.0,150.0,43.0,9.0,106.0,268.0,175.0,74.0,R,R,1964-07-26,1986-10-05,Lou Gehrig Memorial Award,7.0
38133,perezsa02,N,1140.0,4307.0,491.0,1161.0,213.0,10.0,200.0,656.0,6.0,1.0,162.0,805.0,21.0,53.0,0.0,35.0,145.0,255.0,75.0,R,R,2011-08-10,2021-10-03,TSN All-Star,7.0
38112,perezne01,N,1403.0,5127.0,640.0,1370.0,238.0,61.0,64.0,489.0,57.0,45.0,231.0,503.0,24.0,7.0,99.0,46.0,93.0,175.0,72.0,B,R,1996-08-31,2007-07-05,Gold Glove,0
38106,perezma01,N,931.0,3131.0,313.0,771.0,108.0,22.0,22.0,241.0,11.0,17.0,245.0,369.0,10.0,10.0,56.0,20.0,100.0,160.0,71.0,R,R,1969-09-09,1978-05-16,None,0
38075,peraljh01,N,1798.0,6599.0,841.0,1761.0,376.0,24.0,202.0,873.0,17.0,27.0,606.0,1450.0,24.0,38.0,13.0,63.0,200.0,225.0,74.0,R,R,2003-06-12,2017-06-06,None,3.0
38073,peralda01,N,874.0,3119.0,405.0,891.0,172.0,44.0,98.0,427.0,32.0,12.0,253.0,651.0,14.0,26.0,1.0,19.0,62.0,210.0,73.0,L,L,2014-06-01,2021-10-03,Gold Glove,0
15991,pepitjo01,N,1397.0,5097.0,606.0,1315.0,158.0,35.0,219.0,721.0,41.0,32.0,302.0,526.0,73.0,28.0,14.0,35.0,124.0,185.0,74.0,L,L,1962-04-10,1973-05-25,Gold Glove,3.0
21596,pendlte01,N,1893.0,7032.0,851.0,1897.0,356.0,39.0,140.0,946.0,127.0,59.0,486.0,979.0,77.0,15.0,37.0,67.0,178.0,178.0,69.0,B,R,1984-07-18,1998-09-25,Gold Glove,1.0
38050,pencehu01,N,1707.0,6420.0,891.0,1791.0,324.0,55.0,244.0,942.0,120.0,55.0,520.0,1335.0,19.0,26.0,1.0,39.0,151.0,216.0,76.0,R,R,2007-04-28,2020-08-21,None,2.0
21515,penato01,N,1988.0,6489.0,667.0,1687.0,298.0,27.0,107.0,708.0,80.0,63.0,455.0,846.0,72.0,23.0,68.0,38.0,234.0,175.0,72.0,R,R,1980-09-01,1997-09-28,Gold Glove,5.0
38032,penaca01,N,1493.0,4949.0,745.0,1146.0,231.0,26.0,286.0,818.0,29.0,22.0,817.0,1577.0,51.0,75.0,6.0,45.0,71.0,225.0,74.0,L,L,2001-09-05,2014-07-12,Gold Glove,0.0
5906,peitzhe01,N,1235.0,4124.0,532.0,1117.0,191.0,66.0,16.0,560.0,91.0,0.0,410.0,261.0,0.0,34.0,78.0,0.0,0.0,165.0,71.0,R,R,1892-10-15,1913-06-01,None,0
37998,pedrodu01,N,1512.0,6031.0,922.0,1805.0,394.0,15.0,140.0,725.0,138.0,46.0,624.0,654.0,25.0,38.0,25.0,59.0,154.0,170.0,69.0,R,R,2006-08-22,2019-04-17,Gold Glove,2.0
4736,peckiro01,N,2012.0,7233.0,1006.0,1876.0,256.0,75.0,48.0,740.0,205.0,70.0,814.0,624.0,0.0,22.0,314.0,0.0,0.0,165.0,70.0,R,R,1910-09-15,1927-09-25,Most Valuable Player,0
37971,pearsal02,N,988.0,3077.0,485.0,831.0,130.0,24.0,28.0,214.0,77.0,33.0,477.0,195.0,12.0,12.0,51.0,9.0,43.0,140.0,65.0,L,L,1958-04-14,1966-07-16,TSN All-Star,1.0
37952,paytoja01,N,1259.0,4154.0,561.0,1157.0,193.0,30.0,119.0,522.0,47.0,32.0,255.0,503.0,10.0,32.0,16.0,32.0,108.0,185.0,70.0,R,R,1998-09-01,2010-10-03,None,0
37890,patteco01,N,1230.0,4171.0,571.0,1050.0,197.0,34.0,118.0,431.0,218.0,64.0,206.0,933.0,22.0,31.0,63.0,24.0,44.0,180.0,70.0,L,R,2000-09-18,2011-09-27,None,0
37882,patekfr01,N,1650.0,5530.0,736.0,1340.0,216.0,55.0,41.0,490.0,385.0,131.0,523.0,787.0,33.0,31.0,119.0,43.0,92.0,148.0,65.0,R,R,1968-06-03,1981-10-03,None,2.0
5277,paskedo01,N,1716.0,6017.0,868.0,1613.0,279.0,77.0,42.0,577.0,293.0,43.0,715.0,784.0,0.0,41.0,224.0,0.0,0.0,165.0,71.0,R,R,1907-09-21,1921-05-27,Baseball Magazine All-Star,0
20863,parrila02,N,1988.0,7067.0,856.0,1782.0,305.0,27.0,324.0,1070.0,28.0,37.0,612.0,1527.0,62.0,37.0,23.0,58.0,197.0,210.0,75.0,R,R,1977-09-05,1995-09-23,Silver Slugger,7.0
18978,parrila01,N,1891.0,6792.0,850.0,1789.0,360.0,33.0,256.0,992.0,30.0,36.0,529.0,1359.0,79.0,42.0,31.0,56.0,187.0,190.0,75.0,R,R,1974-09-06,1988-10-02,None,2.0
37842,parrage01,N,1519.0,4858.0,633.0,1335.0,269.0,42.0,90.0,532.0,97.0,55.0,318.0,920.0,49.0,40.0,35.0,39.0,113.0,210.0,71.0,L,L,2009-05-13,2021-10-03,Gold Glove,0
37823,parkewe01,N,1288.0,4157.0,548.0,1110.0,194.0,32.0,64.0,470.0,60.0,34.0,532.0,615.0,63.0,24.0,82.0,40.0,83.0,180.0,73.0,B,L,1964-04-19,1972-10-01,Lou Gehrig Memorial Award,0
19766,parkeda01,N,2466.0,9358.0,1272.0,2712.0,526.0,75.0,339.0,1493.0,154.0,113.0,683.0,1537.0,170.0,56.0,1.0,86.0,209.0,230.0,77.0,L,R,1973-07-12,1991-10-02,TSN All-Star,6.0
37794,parenfr01,N,1327.0,4984.0,633.0,1306.0,180.0,74.0,20.0,471.0,184.0,0.0,333.0,336.0,0.0,51.0,203.0,0.0,0.0,154.0,67.0,R,R,1899-07-14,1911-04-30,None,0
22593,palmera01,N,2831.0,10472.0,1663.0,3020.0,585.0,38.0,569.0,1835.0,97.0,40.0,1353.0,1348.0,172.0,87.0,15.0,119.0,232.0,180.0,72.0,L,L,1986-09-08,2005-08-30,TSN Major League Player of the Year,4.0
37761,palmede01,N,1357.0,4902.0,734.0,1229.0,231.0,15.0,275.0,849.0,48.0,31.0,502.0,1332.0,21.0,54.0,4.0,51.0,94.0,175.0,73.0,R,R,1989-09-01,2003-05-09,TSN All-Star,1.0
37742,paglimi01,N,1246.0,3901.0,462.0,942.0,206.0,18.0,134.0,505.0,18.0,16.0,343.0,785.0,46.0,29.0,16.0,28.0,79.0,205.0,73.0,L,R,1984-07-07,1995-10-01,None,0
15987,paganjo01,N,1326.0,3689.0,387.0,922.0,138.0,26.0,52.0,372.0,46.0,35.0,244.0,510.0,43.0,22.0,39.0,38.0,81.0,160.0,69.0,R,R,1959-08-04,1973-08-15,None,0
37729,paganan01,N,1124.0,4084.0,584.0,1143.0,220.0,55.0,64.0,414.0,176.0,51.0,319.0,638.0,18.0,4.0,21.0,34.0,54.0,200.0,74.0,B,R,2006-04-03,2016-10-02,None,0
13621,pafkoan01,N,1852.0,6292.0,844.0,1796.0,264.0,62.0,213.0,976.0,38.0,13.0,561.0,477.0,7.0,76.0,82.0,15.0,164.0,190.0,72.0,R,R,1943-09-24,1959-09-29,Baseball Magazine All-Star,4.0
37719,paddedi01,N,874.0,3157.0,423.0,814.0,113.0,46.0,11.0,334.0,132.0,0.0,224.0,164.0,0.0,97.0,67.0,0.0,0.0,165.0,70.0,R,R,1896-07-15,1905-05-04,None,0
37714,pacioto01,N,1392.0,4121.0,494.0,1162.0,232.0,30.0,86.0,503.0,55.0,38.0,245.0,704.0,25.0,38.0,22.0,39.0,92.0,215.0,76.0,R,R,1970-09-12,1987-10-04,None,1.0
37704,ozunama01,N,1039.0,3952.0,526.0,1080.0,182.0,20.0,173.0,620.0,26.0,13.0,348.0,920.0,15.0,15.0,1.0,19.0,97.0,225.0,73.0,R,R,2013-04-30,2021-05-25,TSN All-Star,2.0
37688,owensp01,N,1544.0,4930.0,587.0,1211.0,215.0,59.0,46.0,439.0,82.0,62.0,569.0,519.0,57.0,15.0,67.0,34.0,96.0,165.0,69.0,B,R,1983-06-25,1995-10-02,None,0
37679,owenmi01,N,1209.0,3649.0,338.0,929.0,163.0,21.0,14.0,378.0,36.0,1.0,326.0,181.0,0.0,13.0,80.0,4.0,122.0,190.0,70.0,R,R,1937-05-02,1954-09-11,TSN All-Star,2.0
37678,owenma01,N,1011.0,3782.0,473.0,1040.0,167.0,44.0,31.0,497.0,30.0,30.0,338.0,283.0,0.0,27.0,77.0,0.0,6.0,175.0,73.0,R,R,1931-04-16,1940-08-02,Baseball Magazine All-Star,0
37665,overbly01,N,1587.0,5102.0,645.0,1355.0,356.0,12.0,151.0,675.0,19.0,7.0,638.0,1108.0,57.0,18.0,3.0,35.0,149.0,235.0,74.0,L,L,2001-09-19,2014-09-28,None,0
9549,ottme01,N,2730.0,9456.0,1859.0,2876.0,488.0,72.0,511.0,1860.0,89.0,0.0,1708.0,896.0,0.0,64.0,109.0,0.0,82.0,170.0,69.0,L,R,1926-04-27,1947-07-11,Baseball Magazine All-Star,11.0
17886,otisam01,N,1998.0,7299.0,1092.0,2020.0,374.0,66.0,193.0,1007.0,341.0,93.0,757.0,1008.0,53.0,33.0,54.0,103.0,158.0,165.0,71.0,R,R,1967-09-06,1984-08-05,Gold Glove,4.0
37589,ortizda01,N,2408.0,8640.0,1419.0,2472.0,632.0,19.0,541.0,1768.0,17.0,9.0,1319.0,1750.0,209.0,38.0,2.0,92.0,236.0,230.0,75.0,L,L,1997-09-02,2016-10-02,TSN All-Star,9.0
37562,ortajo01,N,1755.0,5829.0,733.0,1619.0,267.0,63.0,130.0,745.0,79.0,60.0,500.0,715.0,46.0,29.0,33.0,67.0,125.0,170.0,70.0,L,R,1972-04-15,1987-06-10,None,0.0
37561,orsuljo01,N,1494.0,4293.0,559.0,1173.0,186.0,37.0,57.0,405.0,93.0,60.0,318.0,402.0,34.0,23.0,44.0,36.0,69.0,185.0,73.0,L,L,1983-09-01,1997-09-25,None,0
37556,orrda01,N,791.0,3289.0,536.0,1125.0,198.0,108.0,37.0,627.0,66.0,0.0,98.0,86.0,0.0,24.0,0.0,0.0,0.0,250.0,71.0,R,R,1883-05-17,1890-10-02,None,0
7487,orourji01,Y,1999.0,8503.0,1729.0,2639.0,468.0,149.0,62.0,1208.0,229.0,12.0,513.0,362.0,0.0,36.0,0.0,0.0,6.0,185.0,68.0,R,R,1872-04-26,1904-09-22,None,0
37546,orourfr01,N,1131.0,4069.0,547.0,1032.0,196.0,42.0,15.0,430.0,100.0,59.0,314.0,377.0,0.0,53.0,170.0,0.0,0.0,165.0,70.0,R,R,1912-06-11,1931-07-28,None,0
37535,ordonre01,N,973.0,3115.0,291.0,767.0,129.0,17.0,12.0,287.0,28.0,24.0,191.0,339.0,64.0,8.0,70.0,23.0,93.0,160.0,69.0,R,R,1996-04-01,2004-07-17,Gold Glove,0
23965,ordonma01,N,1848.0,6978.0,1076.0,2156.0,426.0,21.0,294.0,1236.0,94.0,50.0,651.0,852.0,36.0,45.0,3.0,65.0,242.0,215.0,72.0,R,R,1997-08-29,2011-09-27,TSN All-Star,6.0
37527,oquenjo01,N,1190.0,3202.0,339.0,821.0,104.0,24.0,14.0,254.0,35.0,33.0,448.0,376.0,58.0,5.0,50.0,32.0,65.0,160.0,70.0,B,R,1983-05-02,1995-09-29,None,0
37519,oneilti01,N,1052.0,4248.0,879.0,1385.0,222.0,92.0,52.0,757.0,161.0,0.0,420.0,194.0,0.0,44.0,0.0,0.0,0.0,167.0,73.0,R,R,1883-05-05,1892-08-30,Triple Crown,0
8776,oneilst01,N,1590.0,4795.0,448.0,1259.0,248.0,34.0,13.0,537.0,30.0,23.0,592.0,383.0,0.0,43.0,130.0,0.0,0.0,165.0,70.0,R,R,1911-09-18,1928-09-14,Baseball Magazine All-Star,0
21905,oneilpa01,N,2053.0,7318.0,1041.0,2105.0,451.0,21.0,281.0,1269.0,141.0,73.0,892.0,1166.0,107.0,22.0,7.0,90.0,221.0,200.0,76.0,L,L,1985-09-03,2001-10-07,None,5.0
37481,olsoniv01,N,1574.0,6111.0,730.0,1575.0,191.0,69.0,13.0,446.0,156.0,36.0,285.0,222.0,0.0,36.0,198.0,0.0,0.0,175.0,70.0,R,R,1911-04-12,1924-07-21,None,0
37465,olivomi01,N,1124.0,3765.0,435.0,905.0,177.0,26.0,145.0,490.0,53.0,34.0,158.0,1060.0,19.0,29.0,17.0,24.0,77.0,230.0,72.0,R,R,2002-09-15,2014-05-11,None,0
37459,olivejo01,N,1076.0,3367.0,320.0,831.0,174.0,3.0,102.0,476.0,13.0,13.0,248.0,637.0,52.0,15.0,34.0,34.0,93.0,215.0,75.0,R,R,1989-07-15,2001-10-06,None,0
17941,oliveal01,N,2368.0,9049.0,1189.0,2743.0,529.0,77.0,219.0,1326.0,84.0,64.0,535.0,756.0,119.0,82.0,17.0,95.0,254.0,195.0,72.0,L,L,1968-09-23,1985-10-05,TSN All-Star,7.0
16823,olivato01,N,1676.0,6301.0,870.0,1917.0,329.0,48.0,220.0,947.0,86.0,55.0,448.0,645.0,131.0,59.0,14.0,57.0,139.0,175.0,73.0,L,R,1962-09-09,1976-09-29,TSN Player of the Year,6.0
22639,olerujo01,N,2234.0,7592.0,1139.0,2239.0,500.0,13.0,255.0,1230.0,11.0,14.0,1275.0,1016.0,157.0,88.0,12.0,96.0,232.0,205.0,77.0,L,L,1989-09-03,2005-10-02,Gold Glove,2.0
37444,oleartr01,N,1198.0,4010.0,547.0,1100.0,234.0,40.0,127.0,591.0,17.0,22.0,334.0,661.0,31.0,28.0,13.0,33.0,108.0,175.0,72.0,L,L,1993-05-09,2003-09-28,None,0
10500,olearch01,N,955.0,3232.0,317.0,731.0,104.0,18.0,3.0,220.0,74.0,0.0,164.0,228.0,0.0,32.0,153.0,0.0,0.0,165.0,67.0,R,R,1904-04-14,1934-09-30,None,0
37442,oldriru01,N,1239.0,4690.0,616.0,1268.0,205.0,76.0,27.0,471.0,197.0,22.0,206.0,326.0,0.0,45.0,155.0,0.0,0.0,186.0,70.0,R,R,1905-10-02,1918-08-30,None,0
18165,oglivbe01,N,1754.0,5913.0,784.0,1615.0,277.0,33.0,235.0,901.0,87.0,70.0,560.0,852.0,105.0,35.0,21.0,69.0,122.0,160.0,74.0,L,L,1971-09-04,1986-10-05,TSN All-Star,3.0
37398,offerjo01,N,1651.0,5681.0,840.0,1551.0,252.0,72.0,57.0,537.0,172.0,100.0,772.0,914.0,34.0,18.0,73.0,38.0,100.0,150.0,72.0,B,R,1990-08-19,2005-10-02,None,2.0
9921,ofarrbo01,N,1492.0,4101.0,517.0,1120.0,201.0,58.0,51.0,549.0,35.0,7.0,547.0,408.0,0.0,11.0,83.0,0.0,11.0,180.0,69.0,R,R,1915-09-05,1935-09-23,TSN All-Star,0
37397,oestero01,N,1276.0,4214.0,458.0,1118.0,190.0,33.0,42.0,344.0,40.0,26.0,369.0,681.0,93.0,4.0,51.0,27.0,116.0,185.0,74.0,B,R,1978-09-10,1990-10-03,Hutch Award,0
8183,odoulle01,N,970.0,3264.0,624.0,1140.0,175.0,41.0,113.0,542.0,36.0,0.0,333.0,122.0,0.0,23.0,39.0,0.0,10.0,180.0,72.0,L,L,1919-04-29,1934-09-30,TSN All-Star,1.0
37392,odorro01,N,960.0,3480.0,471.0,814.0,158.0,26.0,161.0,497.0,62.0,50.0,220.0,899.0,14.0,59.0,12.0,24.0,43.0,200.0,71.0,L,R,2014-05-08,2021-10-03,None,0
37368,oconnja01,N,1452.0,5383.0,714.0,1418.0,201.0,66.0,19.0,738.0,219.0,0.0,302.0,285.0,0.0,35.0,68.0,0.0,0.0,170.0,70.0,R,R,1887-04-20,1910-10-09,None,0
37366,oconnda02,N,1143.0,4035.0,527.0,1049.0,181.0,35.0,39.0,320.0,48.0,22.0,431.0,396.0,3.0,22.0,89.0,19.0,75.0,168.0,71.0,R,R,1950-07-14,1962-09-26,None,0
37351,obriepe03,N,1567.0,5437.0,654.0,1421.0,254.0,21.0,169.0,736.0,24.0,34.0,641.0,563.0,77.0,7.0,15.0,68.0,133.0,185.0,73.0,L,L,1982-09-03,1993-07-20,None,0
37328,oberkke01,N,1602.0,4874.0,558.0,1354.0,237.0,44.0,29.0,446.0,62.0,47.0,546.0,356.0,68.0,23.0,43.0,42.0,112.0,175.0,72.0,L,R,1977-08-22,1992-10-04,None,0
37319,oakesre01,N,986.0,3619.0,428.0,1011.0,112.0,42.0,15.0,397.0,163.0,0.0,265.0,210.0,0.0,32.0,136.0,0.0,0.0,170.0,71.0,L,R,1909-04-14,1915-10-03,None,0
13086,northro01,N,1084.0,3172.0,385.0,874.0,172.0,28.0,108.0,513.0,7.0,0.0,361.0,297.0,4.0,15.0,14.0,5.0,57.0,195.0,70.0,L,R,1942-04-14,1957-09-28,None,0
16603,northji01,N,1392.0,4692.0,603.0,1254.0,218.0,42.0,153.0,610.0,39.0,38.0,449.0,635.0,50.0,30.0,15.0,29.0,128.0,190.0,75.0,L,R,1964-09-30,1975-09-27,None,0
37269,northbi01,N,1169.0,3900.0,640.0,1016.0,120.0,31.0,20.0,230.0,395.0,162.0,627.0,665.0,28.0,25.0,55.0,14.0,50.0,185.0,71.0,B,R,1971-09-03,1981-06-11,None,0
37254,norenir01,N,1093.0,3119.0,443.0,857.0,157.0,35.0,65.0,453.0,34.0,24.0,335.0,350.0,14.0,22.0,16.0,15.0,55.0,190.0,72.0,L,L,1950-04-18,1960-10-01,None,1.0
37222,nixontr01,N,1092.0,3627.0,579.0,995.0,222.0,28.0,137.0,555.0,30.0,13.0,504.0,689.0,23.0,31.0,17.0,45.0,65.0,195.0,73.0,L,L,1996-09-21,2008-06-28,None,0
21654,nixonot01,N,1709.0,5115.0,878.0,1379.0,142.0,27.0,11.0,318.0,620.0,186.0,585.0,694.0,10.0,5.0,67.0,28.0,72.0,180.0,74.0,B,R,1983-09-09,1999-10-03,None,0
37183,niemabo01,N,1113.0,3452.0,455.0,1018.0,180.0,32.0,125.0,544.0,10.0,30.0,435.0,512.0,18.0,9.0,26.0,25.0,104.0,195.0,71.0,R,R,1951-09-14,1962-10-03,None,0
37169,nicolhu01,N,888.0,3465.0,631.0,813.0,91.0,29.0,5.0,272.0,383.0,0.0,337.0,158.0,0.0,23.0,0.0,0.0,0.0,145.0,64.0,R,R,1881-05-03,1890-08-02,None,0
12059,nichobi01,N,1677.0,5546.0,837.0,1484.0,272.0,60.0,235.0,948.0,27.0,1.0,800.0,828.0,0.0,52.0,20.0,0.0,61.0,205.0,72.0,L,R,1936-06-13,1953-09-19,Baseball Magazine All-Star,4.0
37139,newsosk01,N,1128.0,3716.0,381.0,910.0,164.0,15.0,9.0,292.0,67.0,35.0,246.0,194.0,0.0,5.0,120.0,0.0,57.0,155.0,69.0,R,R,1935-04-19,1947-09-17,None,0
22711,nevinph01,N,1217.0,4188.0,584.0,1131.0,209.0,6.0,208.0,743.0,18.0,5.0,449.0,1019.0,30.0,30.0,3.0,33.0,112.0,180.0,74.0,R,R,1995-06-11,2006-09-29,None,1.0
18667,nettlgr01,N,2700.0,8986.0,1193.0,2225.0,328.0,28.0,390.0,1314.0,32.0,36.0,1088.0,1209.0,94.0,50.0,12.0,90.0,197.0,180.0,72.0,L,R,1967-09-06,1988-10-01,ALCS MVP,6.0
37072,nelsoca01,N,817.0,3294.0,648.0,833.0,93.0,27.0,3.0,208.0,68.0,2.0,352.0,45.0,0.0,27.0,0.0,0.0,3.0,145.0,66.0,L,R,1872-06-11,1890-08-25,None,0
37042,nealch01,N,970.0,3316.0,461.0,858.0,113.0,38.0,87.0,391.0,48.0,36.0,337.0,557.0,19.0,20.0,56.0,24.0,85.0,165.0,70.0,R,R,1956-04-17,1963-09-29,Gold Glove,3.0
37026,navardi01,N,1009.0,3207.0,322.0,802.0,142.0,6.0,77.0,367.0,14.0,12.0,265.0,518.0,20.0,19.0,31.0,29.0,80.0,215.0,69.0,B,R,2004-09-07,2016-09-30,None,1.0
37012,nashbi01,N,1553.0,5867.0,1080.0,1616.0,271.0,87.0,60.0,983.0,269.0,0.0,805.0,414.0,0.0,41.0,29.0,0.0,0.0,167.0,68.0,R,R,1884-08-05,1898-05-28,None,0
37000,napolmi01,N,1392.0,4572.0,697.0,1125.0,224.0,11.0,267.0,744.0,39.0,24.0,650.0,1468.0,31.0,69.0,2.0,36.0,114.0,225.0,73.0,R,R,2006-05-04,2017-09-14,None,1.0
36971,myerswi01,N,986.0,3438.0,493.0,873.0,193.0,14.0,146.0,480.0,103.0,31.0,385.0,1035.0,16.0,15.0,1.0,24.0,80.0,207.0,75.0,R,R,2013-06-18,2021-10-03,Rookie of the Year,1.0
36963,myershy01,N,1310.0,4910.0,555.0,1380.0,179.0,100.0,32.0,559.0,107.0,56.0,195.0,362.0,0.0,24.0,187.0,0.0,0.0,175.0,69.0,R,R,1909-08-30,1925-05-07,Baseball Magazine All-Star,0
36960,myersgr01,N,1108.0,3042.0,333.0,776.0,150.0,7.0,87.0,396.0,3.0,12.0,268.0,539.0,28.0,3.0,12.0,27.0,106.0,200.0,73.0,L,R,1987-09-12,2005-04-22,None,0
36954,myersal01,N,833.0,3222.0,429.0,788.0,135.0,34.0,13.0,359.0,111.0,0.0,294.0,263.0,0.0,32.0,0.0,0.0,0.0,165.0,68.0,R,R,1884-09-27,1891-10-03,None,0
9837,myerbu01,N,1923.0,7038.0,1174.0,2131.0,353.0,130.0,38.0,850.0,156.0,109.0,965.0,428.0,0.0,33.0,151.0,0.0,12.0,163.0,70.0,L,R,1925-09-26,1941-09-24,None,0.0
13828,musiast01,Y,3026.0,10972.0,1949.0,3630.0,725.0,177.0,475.0,1951.0,78.0,31.0,1599.0,696.0,127.0,53.0,35.0,53.0,243.0,175.0,72.0,L,L,1941-09-17,1963-09-29,TSN All-Star,24.0
5276,murrare01,N,1264.0,4334.0,555.0,1170.0,168.0,96.0,37.0,579.0,321.0,8.0,299.0,381.0,0.0,40.0,113.0,0.0,0.0,190.0,70.0,R,R,1906-06-16,1917-10-03,None,0
21306,murraed02,Y,3026.0,11336.0,1627.0,3255.0,560.0,35.0,504.0,1917.0,110.0,43.0,1333.0,1516.0,222.0,18.0,2.0,128.0,315.0,190.0,74.0,B,R,1977-04-07,1997-09-20,TSN All-Star,6.0
36889,murphdw01,N,1360.0,4347.0,648.0,1069.0,139.0,20.0,166.0,609.0,100.0,61.0,747.0,953.0,39.0,19.0,84.0,45.0,92.0,185.0,73.0,L,R,1978-04-08,1989-10-01,Gold Glove,0
36879,murphda08,N,1452.0,5308.0,710.0,1572.0,371.0,29.0,138.0,735.0,68.0,25.0,364.0,709.0,56.0,25.0,7.0,48.0,124.0,223.0,73.0,L,R,2008-08-02,2020-09-26,TSN All-Star,3.0
36874,murphda07,N,1110.0,3467.0,440.0,950.0,203.0,16.0,104.0,472.0,54.0,28.0,316.0,575.0,23.0,9.0,7.0,37.0,61.0,210.0,75.0,L,L,2006-09-02,2015-10-03,None,0
20298,murphda05,N,2180.0,7960.0,1197.0,2111.0,350.0,39.0,398.0,1266.0,161.0,68.0,986.0,1748.0,159.0,28.0,6.0,60.0,209.0,210.0,76.0,R,R,1976-09-13,1993-05-21,Roberto Clemente Award,7.0
5274,murphda02,N,1496.0,5399.0,705.0,1563.0,289.0,102.0,44.0,702.0,193.0,0.0,335.0,301.0,0.0,47.0,197.0,0.0,0.0,175.0,69.0,R,R,1900-09-17,1915-07-01,None,0
17813,murcebo01,N,1908.0,6730.0,972.0,1862.0,285.0,45.0,252.0,1043.0,127.0,75.0,862.0,841.0,96.0,27.0,18.0,81.0,124.0,160.0,71.0,L,R,1965-09-08,1983-06-11,TSN All-Star,5.0
16562,munsoth01,N,1423.0,5344.0,696.0,1558.0,229.0,32.0,113.0,701.0,48.0,50.0,438.0,571.0,59.0,42.0,21.0,58.0,160.0,190.0,71.0,R,R,1969-08-08,1979-08-01,TSN Player of the Year,6.0
